date,product,region,sales_amount,units_sold,cost
2024-03-26,Monitor,East,114.71,11,68.82
2024-03-26,Monitor,West,109.62,10,65.77
2024-03-26,Keyboard,North,86.01,8,51.61
2024-03-26,Keyboard,South,63.56,6,38.13
2024-03-26,Keyboard,East,81.96,8,49.18
2024-03-26,Keyboard,West,65.92,6,39.55
2024-03-27,Laptop,North,350.92,35,210.55
2024-03-27,Laptop,South,242.33,24,145.4
2024-03-27,Laptop,East,329.12,32,197.47
2024-03-27,Laptop,West,295.5,29,177.3
2024-03-27,Desktop,North,224.08,22,134.45
2024-03-27,Desktop,South,208.99,20,125.4
2024-03-27,Desktop,East,215.29,21,129.18
2024-03-27,Desktop,West,225.96,22,135.58
2024-03-27,Tablet,North,207.4,20,124.44
2024-03-27,Tablet,South,179.38,17,107.63
2024-03-27,Tablet,East,178.42,17,107.05
2024-03-27,Tablet,West,159.94,15,95.96
2024-03-27,Monitor,North,132.7,13,79.62
2024-03-27,Monitor,South,96.46,9,57.88
2024-03-27,Monitor,East,132.46,13,79.47
2024-03-27,Monitor,West,91.42,9,54.85
2024-03-27,Keyboard,North,73.63,7,44.18
2024-03-27,Keyboard,South,55.13,5,33.08
2024-03-27,Keyboard,East,84.03,8,50.42
2024-03-27,Keyboard,West,82.09,8,49.25
2024-03-28,Laptop,North,329.01,32,197.4
2024-03-28,Laptop,South,245.02,24,147.01
2024-03-28,Laptop,East,307.35,30,184.41
2024-03-28,Laptop,West,312.16,31,187.3
2024-03-28,Desktop,North,224.54,22,134.72
2024-03-28,Desktop,South,192.01,19,115.21
2024-03-28,Desktop,East,252.91,25,151.75
2024-03-28,Desktop,West,219.25,21,131.55
2024-03-28,Tablet,North,203.76,20,122.25
2024-03-28,Tablet,South,165.96,16,99.58
2024-03-28,Tablet,East,129.5,12,77.7
2024-03-28,Tablet,West,178.59,17,107.15
2024-03-28,Monitor,North,123.69,12,74.21
2024-03-28,Monitor,South,80.06,8,48.04
2024-03-28,Monitor,East,128.76,12,77.26
2024-03-28,Monitor,West,127.41,12,76.44
2024-03-28,Keyboard,North,81.95,8,49.17
2024-03-28,Keyboard,South,68.83,6,41.3
2024-03-28,Keyboard,East,89.56,8,53.74
2024-03-28,Keyboard,West,79.19,7,47.51
2024-03-29,Laptop,North,392.1,39,235.26
2024-03-29,Laptop,South,269.84,26,161.9
2024-03-29,Laptop,East,307.8,30,184.68
2024-03-29,Laptop,West,229.5,22,137.7
2024-03-29,Desktop,North,243.16,24,145.89
2024-03-29,Desktop,South,170.27,17,102.16
2024-03-29,Desktop,East,282.71,28,169.63
2024-03-29,Desktop,West,204.21,20,122.53
2024-03-29,Tablet,North,202.5,20,121.5
2024-03-29,Tablet,South,158.81,15,95.29
2024-03-29,Tablet,East,184.05,18,110.43
2024-03-29,Tablet,West,197.04,19,118.23
2024-03-29,Monitor,North,124.26,12,74.56
2024-03-29,Monitor,South,102.02,10,61.21
2024-03-29,Monitor,East,112.32,11,67.39
2024-03-29,Monitor,West,95.18,9,57.11
2024-03-29,Keyboard,North,77.76,7,46.66
2024-03-29,Keyboard,South,62.2,6,37.32
2024-03-29,Keyboard,East,72.79,7,43.67
2024-03-29,Keyboard,West,64.2,6,38.52
2024-03-30,Laptop,North,282.72,28,169.63
2024-03-30,Laptop,South,247.76,24,148.66
2024-03-30,Laptop,East,255.91,25,153.55
2024-03-30,Laptop,West,300.59,30,180.35
2024-03-30,Desktop,North,252.23,25,151.34
2024-03-30,Desktop,South,157.99,15,94.79
2024-03-30,Desktop,East,221.52,22,132.91
2024-03-30,Desktop,West,191.42,19,114.85
2024-03-30,Tablet,North,206.9,20,124.14
2024-03-30,Tablet,South,171.72,17,103.03
2024-03-30,Tablet,East,146.21,14,87.73
2024-03-30,Tablet,West,168.74,16,101.25
2024-03-30,Monitor,North,131.03,13,78.62
2024-03-30,Monitor,South,107.25,10,64.35
2024-03-30,Monitor,East,125.04,12,75.02
2024-03-30,Monitor,West,102.09,10,61.25
2024-03-30,Keyboard,North,80.46,8,48.28
2024-03-30,Keyboard,South,57.13,5,34.28
2024-03-30,Keyboard,East,85.27,8,51.16
2024-03-30,Keyboard,West,69.61,6,41.76
2024-03-31,Laptop,North,402.04,40,241.23
2024-03-31,Laptop,South,248.56,24,149.14
2024-03-31,Laptop,East,282.42,28,169.45
2024-03-31,Laptop,West,232.59,23,139.55
2024-03-31,Desktop,North,201.51,20,120.91
2024-03-31,Desktop,South,155.57,15,93.34
2024-03-31,Desktop,East,235.96,23,141.58
2024-03-31,Desktop,West,219.95,21,131.97
2024-03-31,Tablet,North,166.01,16,99.6
2024-03-31,Tablet,South,164.62,16,98.77
2024-03-31,Tablet,East,173.92,17,104.35
2024-03-31,Tablet,West,169.44,16,101.67
2024-03-31,Monitor,North,156.66,15,93.99
2024-03-31,Monitor,South,109.77,10,65.86
2024-03-31,Monitor,East,118.78,11,71.27
2024-03-31,Monitor,West,100.51,10,60.3
2024-03-31,Keyboard,North,64.03,6,38.42
2024-03-31,Keyboard,South,57.7,5,34.62
2024-03-31,Keyboard,East,74.71,7,44.82
2024-03-31,Keyboard,West,62.1,6,37.26
2024-04-01,Laptop,North,329.11,32,197.47
2024-04-01,Laptop,South,252.45,25,151.47
2024-04-01,Laptop,East,298.59,29,179.16
2024-04-01,Laptop,West,258.69,25,155.22
2024-04-01,Desktop,North,254.93,25,152.96
2024-04-01,Desktop,South,196.73,19,118.04
2024-04-01,Desktop,East,202.52,20,121.51
2024-04-01,Desktop,West,240.39,24,144.24
2024-04-01,Tablet,North,198.17,19,118.9
2024-04-01,Tablet,South,150.53,15,90.32
2024-04-01,Tablet,East,197.63,19,118.58
2024-04-01,Tablet,West,171.11,17,102.67
2024-04-01,Monitor,North,147.26,14,88.36
2024-04-01,Monitor,South,103.25,10,61.95
2024-04-01,Monitor,East,114.32,11,68.59
2024-04-01,Monitor,West,115.62,11,69.37
2024-04-01,Keyboard,North,73.16,7,43.9
2024-04-01,Keyboard,South,63.33,6,38.0
2024-04-01,Keyboard,East,76.23,7,45.74
2024-04-01,Keyboard,West,67.99,6,40.79
2024-04-02,Laptop,North,329.42,32,197.65
2024-04-02,Laptop,South,199.73,19,119.84
2024-04-02,Laptop,East,288.1,28,172.86
2024-04-02,Laptop,West,281.16,28,168.69
2024-04-02,Desktop,North,254.85,25,152.91
2024-04-02,Desktop,South,167.09,16,100.25
2024-04-02,Desktop,East,260.98,26,156.59
2024-04-02,Desktop,West,189.29,18,113.57
2024-04-02,Tablet,North,221.37,22,132.82
2024-04-02,Tablet,South,157.24,15,94.35
2024-04-02,Tablet,East,170.93,17,102.56
2024-04-02,Tablet,West,198.98,19,119.39
2024-04-02,Monitor,North,116.43,11,69.86
2024-04-02,Monitor,South,110.14,11,66.08
2024-04-02,Monitor,East,135.69,13,81.42
2024-04-02,Monitor,West,103.3,10,61.98
2024-04-02,Keyboard,North,96.04,9,57.63
2024-04-02,Keyboard,South,60.95,6,36.57
2024-04-02,Keyboard,East,78.93,7,47.36
2024-04-02,Keyboard,West,71.55,7,42.93
2024-04-03,Laptop,North,329.4,32,197.64
2024-04-03,Laptop,South,272.57,27,163.54
2024-04-03,Laptop,East,332.57,33,199.54
2024-04-03,Laptop,West,226.08,22,135.65
2024-04-03,Desktop,North,285.9,28,171.54
2024-04-03,Desktop,South,154.34,15,92.61
2024-04-03,Desktop,East,255.35,25,153.21
2024-04-03,Desktop,West,234.25,23,140.55
2024-04-03,Tablet,North,176.98,17,106.19
2024-04-03,Tablet,South,143.75,14,86.25
2024-04-03,Tablet,East,161.94,16,97.16
2024-04-03,Tablet,West,163.25,16,97.95
2024-04-03,Monitor,North,129.26,12,77.56
2024-04-03,Monitor,South,108.69,10,65.22
2024-04-03,Monitor,East,139.85,13,83.91
2024-04-03,Monitor,West,128.16,12,76.9
2024-04-03,Keyboard,North,78.5,7,47.1
2024-04-03,Keyboard,South,61.26,6,36.75
2024-04-03,Keyboard,East,62.71,6,37.62
2024-04-03,Keyboard,West,63.59,6,38.15
2024-04-04,Laptop,North,369.14,36,221.49
2024-04-04,Laptop,South,294.43,29,176.66
2024-04-04,Laptop,East,265.81,26,159.49
2024-04-04,Laptop,West,260.9,26,156.54
2024-04-04,Desktop,North,250.09,25,150.06
2024-04-04,Desktop,South,193.78,19,116.27
2024-04-04,Desktop,East,209.87,20,125.92
2024-04-04,Desktop,West,218.55,21,131.13
2024-04-04,Tablet,North,190.41,19,114.25
2024-04-04,Tablet,South,150.25,15,90.15
2024-04-04,Tablet,East,194.74,19,116.85
2024-04-04,Tablet,West,167.32,16,100.39
2024-04-04,Monitor,North,127.48,12,76.49
2024-04-04,Monitor,South,99.14,9,59.48
2024-04-04,Monitor,East,121.45,12,72.87
2024-04-04,Monitor,West,107.03,10,64.22
2024-04-04,Keyboard,North,81.27,8,48.76
2024-04-04,Keyboard,South,73.49,7,44.1
2024-04-04,Keyboard,East,81.26,8,48.76
2024-04-04,Keyboard,West,67.45,6,40.47
2024-04-05,Laptop,North,359.65,35,215.79
2024-04-05,Laptop,South,241.91,24,145.14
2024-04-05,Laptop,East,345.39,34,207.24
2024-04-05,Laptop,West,289.89,28,173.93
2024-04-05,Desktop,North,248.02,24,148.81
2024-04-05,Desktop,South,197.26,19,118.35
2024-04-05,Desktop,East,191.13,19,114.68
2024-04-05,Desktop,West,183.75,18,110.25
2024-04-05,Tablet,North,174.95,17,104.97
2024-04-05,Tablet,South,152.87,15,91.72
2024-04-05,Tablet,East,218.31,21,130.99
2024-04-05,Tablet,West,207.44,20,124.47
2024-04-05,Monitor,North,143.01,14,85.81
2024-04-05,Monitor,South,105.78,10,63.47
2024-04-05,Monitor,East,98.9,9,59.34
2024-04-05,Monitor,West,105.01,10,63.0
2024-04-05,Keyboard,North,76.55,7,45.93
2024-04-05,Keyboard,South,58.54,5,35.12
2024-04-05,Keyboard,East,75.28,7,45.17
2024-04-05,Keyboard,West,66.16,6,39.7
2024-04-06,Laptop,North,263.43,26,158.06
2024-04-06,Laptop,South,271.21,27,162.73
2024-04-06,Laptop,East,271.4,27,162.84
2024-04-06,Laptop,West,286.08,28,171.65
2024-04-06,Desktop,North,307.02,30,184.21
2024-04-06,Desktop,South,169.64,16,101.79
2024-04-06,Desktop,East,167.47,16,100.48
2024-04-06,Desktop,West,202.74,20,121.65
2024-04-06,Tablet,North,224.59,22,134.76
2024-04-06,Tablet,South,182.33,18,109.4
2024-04-06,Tablet,East,159.73,15,95.84
2024-04-06,Tablet,West,176.28,17,105.77
2024-04-06,Monitor,North,127.17,12,76.3
2024-04-06,Monitor,South,99.26,9,59.56
2024-04-06,Monitor,East,157.62,15,94.57
2024-04-06,Monitor,West,93.53,9,56.12
2024-04-06,Keyboard,North,85.96,8,51.57
2024-04-06,Keyboard,South,65.91,6,39.55
2024-04-06,Keyboard,East,85.66,8,51.39
2024-04-06,Keyboard,West,70.46,7,42.28
2024-04-07,Laptop,North,345.88,34,207.53
2024-04-07,Laptop,South,240.52,24,144.31
2024-04-07,Laptop,East,315.78,31,189.47
2024-04-07,Laptop,West,268.7,26,161.22
2024-04-07,Desktop,North,267.88,26,160.73
2024-04-07,Desktop,South,180.84,18,108.5
2024-04-07,Desktop,East,239.5,23,143.7
2024-04-07,Desktop,West,208.59,20,125.15
2024-04-07,Tablet,North,225.2,22,135.12
2024-04-07,Tablet,South,149.82,14,89.89
2024-04-07,Tablet,East,149.03,14,89.42
2024-04-07,Tablet,West,190.11,19,114.07
2024-04-07,Monitor,North,120.88,12,72.53
2024-04-07,Monitor,South,93.38,9,56.03
2024-04-07,Monitor,East,114.9,11,68.94
2024-04-07,Monitor,West,128.09,12,76.85
2024-04-07,Keyboard,North,64.48,6,38.69
2024-04-07,Keyboard,South,83.95,8,50.37
2024-04-07,Keyboard,East,85.44,8,51.26
2024-04-07,Keyboard,West,71.42,7,42.85
2024-04-08,Laptop,North,332.9,33,199.74
2024-04-08,Laptop,South,258.87,25,155.32
2024-04-08,Laptop,East,324.17,32,194.5
2024-04-08,Laptop,West,298.42,29,179.05
2024-04-08,Desktop,North,266.16,26,159.7
2024-04-08,Desktop,South,190.18,19,114.11
2024-04-08,Desktop,East,225.35,22,135.21
2024-04-08,Desktop,West,205.9,20,123.54
2024-04-08,Tablet,North,196.72,19,118.03
2024-04-08,Tablet,South,169.06,16,101.44
2024-04-08,Tablet,East,195.94,19,117.56
2024-04-08,Tablet,West,114.51,11,68.71
2024-04-08,Monitor,North,143.4,14,86.04
2024-04-08,Monitor,South,102.57,10,61.54
2024-04-08,Monitor,East,122.54,12,73.53
2024-04-08,Monitor,West,106.96,10,64.18
2024-04-08,Keyboard,North,93.84,9,56.3
2024-04-08,Keyboard,South,69.19,6,41.51
2024-04-08,Keyboard,East,70.37,7,42.22
2024-04-08,Keyboard,West,72.82,7,43.69
2024-04-09,Laptop,North,299.97,29,179.98
2024-04-09,Laptop,South,213.96,21,128.38
2024-04-09,Laptop,East,286.35,28,171.81
2024-04-09,Laptop,West,304.99,30,183.0
2024-04-09,Desktop,North,276.94,27,166.17
2024-04-09,Desktop,South,198.8,19,119.28
2024-04-09,Desktop,East,248.22,24,148.93
2024-04-09,Desktop,West,220.95,22,132.57
2024-04-09,Tablet,North,187.11,18,112.27
2024-04-09,Tablet,South,157.72,15,94.63
2024-04-09,Tablet,East,200.07,20,120.04
2024-04-09,Tablet,West,181.05,18,108.63
2024-04-09,Monitor,North,151.1,15,90.66
2024-04-09,Monitor,South,108.13,10,64.88
2024-04-09,Monitor,East,127.45,12,76.47
2024-04-09,Monitor,West,124.49,12,74.69
2024-04-09,Keyboard,North,83.5,8,50.1
2024-04-09,Keyboard,South,56.85,5,34.11
2024-04-09,Keyboard,East,75.41,7,45.25
2024-04-09,Keyboard,West,64.19,6,38.52
2024-04-10,Laptop,North,310.68,31,186.41
2024-04-10,Laptop,South,247.34,24,148.4
2024-04-10,Laptop,East,280.92,28,168.55
2024-04-10,Laptop,West,269.92,26,161.95
2024-04-10,Desktop,North,200.11,20,120.07
2024-04-10,Desktop,South,192.75,19,115.65
2024-04-10,Desktop,East,230.33,23,138.2
2024-04-10,Desktop,West,190.98,19,114.59
2024-04-10,Tablet,North,215.23,21,129.14
2024-04-10,Tablet,South,165.93,16,99.56
2024-04-10,Tablet,East,152.41,15,91.45
2024-04-10,Tablet,West,153.77,15,92.26
2024-04-10,Monitor,North,122.92,12,73.75
2024-04-10,Monitor,South,90.35,9,54.21
2024-04-10,Monitor,East,133.78,13,80.27
2024-04-10,Monitor,West,109.34,10,65.6
2024-04-10,Keyboard,North,81.37,8,48.82
2024-04-10,Keyboard,South,49.28,4,29.57
2024-04-10,Keyboard,East,82.01,8,49.21
2024-04-10,Keyboard,West,60.49,6,36.3
2024-04-11,Laptop,North,337.17,33,202.3
2024-04-11,Laptop,South,258.75,25,155.25
2024-04-11,Laptop,East,351.99,35,211.2
2024-04-11,Laptop,West,239.91,23,143.95
2024-04-11,Desktop,North,169.73,16,101.84
2024-04-11,Desktop,South,192.17,19,115.3
2024-04-11,Desktop,East,274.88,27,164.93
2024-04-11,Desktop,West,237.26,23,142.35
2024-04-11,Tablet,North,205.54,20,123.32
2024-04-11,Tablet,South,142.79,14,85.67
2024-04-11,Tablet,East,200.24,20,120.14
2024-04-11,Tablet,West,149.98,14,89.99
2024-04-11,Monitor,North,140.86,14,84.52
2024-04-11,Monitor,South,105.96,10,63.58
2024-04-11,Monitor,East,136.83,13,82.1
2024-04-11,Monitor,West,144.79,14,86.87
2024-04-11,Keyboard,North,87.28,8,52.37
2024-04-11,Keyboard,South,59.38,5,35.63
2024-04-11,Keyboard,East,76.56,7,45.94
2024-04-11,Keyboard,West,56.53,5,33.92
2024-04-12,Laptop,North,310.0,31,186.0
2024-04-12,Laptop,South,240.21,24,144.13
2024-04-12,Laptop,East,289.8,28,173.88
2024-04-12,Laptop,West,283.75,28,170.25
2024-04-12,Desktop,North,229.05,22,137.43
2024-04-12,Desktop,South,211.15,21,126.69
2024-04-12,Desktop,East,230.33,23,138.2
2024-04-12,Desktop,West,209.17,20,125.5
2024-04-12,Tablet,North,193.92,19,116.35
2024-04-12,Tablet,South,153.27,15,91.96
2024-04-12,Tablet,East,200.59,20,120.36
2024-04-12,Tablet,West,151.9,15,91.14
2024-04-12,Monitor,North,124.53,12,74.72
2024-04-12,Monitor,South,97.22,9,58.33
2024-04-12,Monitor,East,105.07,10,63.04
2024-04-12,Monitor,West,101.84,10,61.1
2024-04-12,Keyboard,North,79.47,7,47.68
2024-04-12,Keyboard,South,68.72,6,41.23
2024-04-12,Keyboard,East,78.94,7,47.36
2024-04-12,Keyboard,West,71.25,7,42.75
2024-04-13,Laptop,North,365.63,36,219.38
2024-04-13,Laptop,South,247.54,24,148.52
2024-04-13,Laptop,East,319.96,31,191.98
2024-04-13,Laptop,West,276.06,27,165.64
2024-04-13,Desktop,North,258.41,25,155.05
2024-04-13,Desktop,South,176.63,17,105.98
2024-04-13,Desktop,East,169.95,16,101.97
2024-04-13,Desktop,West,206.35,20,123.81
2024-04-13,Tablet,North,231.73,23,139.04
2024-04-13,Tablet,South,165.75,16,99.45
2024-04-13,Tablet,East,203.36,20,122.02
2024-04-13,Tablet,West,189.75,18,113.85
2024-04-13,Monitor,North,135.27,13,81.16
2024-04-13,Monitor,South,102.63,10,61.58
2024-04-13,Monitor,East,114.68,11,68.81
2024-04-13,Monitor,West,107.87,10,64.72
2024-04-13,Keyboard,North,89.29,8,53.57
2024-04-13,Keyboard,South,70.94,7,42.56
2024-04-13,Keyboard,East,75.62,7,45.37
2024-04-13,Keyboard,West,66.41,6,39.85
2024-04-14,Laptop,North,334.97,33,200.98
2024-04-14,Laptop,South,267.45,26,160.47
2024-04-14,Laptop,East,259.39,25,155.64
2024-04-14,Laptop,West,210.24,21,126.14
2024-04-14,Desktop,North,236.35,23,141.81
2024-04-14,Desktop,South,163.69,16,98.21
2024-04-14,Desktop,East,217.7,21,130.62
2024-04-14,Desktop,West,206.02,20,123.61
2024-04-14,Tablet,North,191.18,19,114.71
2024-04-14,Tablet,South,174.26,17,104.56
2024-04-14,Tablet,East,190.69,19,114.42
2024-04-14,Tablet,West,172.88,17,103.73
2024-04-14,Monitor,North,142.94,14,85.76
2024-04-14,Monitor,South,88.19,8,52.91
2024-04-14,Monitor,East,136.53,13,81.92
2024-04-14,Monitor,West,110.74,11,66.44
2024-04-14,Keyboard,North,89.77,8,53.86
2024-04-14,Keyboard,South,55.57,5,33.34
2024-04-14,Keyboard,East,63.94,6,38.36
2024-04-14,Keyboard,West,75.92,7,45.55
2024-04-15,Laptop,North,348.44,34,209.07
2024-04-15,Laptop,South,226.81,22,136.09
2024-04-15,Laptop,East,278.29,27,166.97
2024-04-15,Laptop,West,312.84,31,187.7
2024-04-15,Desktop,North,219.05,21,131.43
2024-04-15,Desktop,South,221.64,22,132.98
2024-04-15,Desktop,East,207.95,20,124.77
2024-04-15,Desktop,West,223.67,22,134.2
2024-04-15,Tablet,North,193.84,19,116.3
2024-04-15,Tablet,South,160.47,16,96.28
2024-04-15,Tablet,East,173.42,17,104.05
2024-04-15,Tablet,West,164.52,16,98.71
2024-04-15,Monitor,North,134.55,13,80.73
2024-04-15,Monitor,South,89.64,8,53.79
2024-04-15,Monitor,East,132.57,13,79.54
2024-04-15,Monitor,West,105.47,10,63.28
2024-04-15,Keyboard,North,81.67,8,49.0
2024-04-15,Keyboard,South,56.08,5,33.65
2024-04-15,Keyboard,East,55.61,5,33.36
2024-04-15,Keyboard,West,68.34,6,41.0
2024-04-16,Laptop,North,421.66,42,253.0
2024-04-16,Laptop,South,272.29,27,163.38
2024-04-16,Laptop,East,306.27,30,183.76
2024-04-16,Laptop,West,271.12,27,162.67
2024-04-16,Desktop,North,251.71,25,151.03
2024-04-16,Desktop,South,199.41,19,119.65
2024-04-16,Desktop,East,200.96,20,120.57
2024-04-16,Desktop,West,234.33,23,140.6
2024-04-16,Tablet,North,216.34,21,129.8
2024-04-16,Tablet,South,162.3,16,97.38
2024-04-16,Tablet,East,192.83,19,115.7
2024-04-16,Tablet,West,167.76,16,100.65
2024-04-16,Monitor,North,143.61,14,86.17
2024-04-16,Monitor,South,106.83,10,64.1
2024-04-16,Monitor,East,118.09,11,70.85
2024-04-16,Monitor,West,104.72,10,62.83
2024-04-16,Keyboard,North,84.62,8,50.77
2024-04-16,Keyboard,South,73.23,7,43.94
2024-04-16,Keyboard,East,66.5,6,39.9
2024-04-16,Keyboard,West,58.75,5,35.25
2024-04-17,Laptop,North,340.64,34,204.38
2024-04-17,Laptop,South,252.4,25,151.44
2024-04-17,Laptop,East,312.54,31,187.52
2024-04-17,Laptop,West,286.24,28,171.74
2024-04-17,Desktop,North,245.0,24,147.0
2024-04-17,Desktop,South,218.44,21,131.07
2024-04-17,Desktop,East,190.49,19,114.29
2024-04-17,Desktop,West,190.55,19,114.33
2024-04-17,Tablet,North,198.59,19,119.16
2024-04-17,Tablet,South,124.0,12,74.4
2024-04-17,Tablet,East,180.61,18,108.36
2024-04-17,Tablet,West,197.26,19,118.36
2024-04-17,Monitor,North,134.18,13,80.51
2024-04-17,Monitor,South,102.9,10,61.74
2024-04-17,Monitor,East,106.09,10,63.66
2024-04-17,Monitor,West,104.17,10,62.5
2024-04-17,Keyboard,North,80.3,8,48.18
2024-04-17,Keyboard,South,60.61,6,36.37
2024-04-17,Keyboard,East,87.28,8,52.37
2024-04-17,Keyboard,West,73.91,7,44.35
2024-04-18,Laptop,North,294.57,29,176.74
2024-04-18,Laptop,South,257.59,25,154.56
2024-04-18,Laptop,East,323.14,32,193.89
2024-04-18,Laptop,West,313.03,31,187.82
2024-04-18,Desktop,North,293.61,29,176.17
2024-04-18,Desktop,South,167.65,16,100.59
2024-04-18,Desktop,East,209.96,20,125.98
2024-04-18,Desktop,West,180.82,18,108.49
2024-04-18,Tablet,North,195.7,19,117.42
2024-04-18,Tablet,South,158.12,15,94.87
2024-04-18,Tablet,East,203.57,20,122.14
2024-04-18,Tablet,West,165.93,16,99.56
2024-04-18,Monitor,North,129.23,12,77.54
2024-04-18,Monitor,South,102.01,10,61.21
2024-04-18,Monitor,East,111.66,11,66.99
2024-04-18,Monitor,West,136.6,13,81.96
2024-04-18,Keyboard,North,69.18,6,41.51
2024-04-18,Keyboard,South,63.98,6,38.39
2024-04-18,Keyboard,East,93.37,9,56.02
2024-04-18,Keyboard,West,69.76,6,41.85
2024-04-19,Laptop,North,327.6,32,196.56
2024-04-19,Laptop,South,241.18,24,144.71
2024-04-19,Laptop,East,300.62,30,180.37
2024-04-19,Laptop,West,319.89,31,191.93
2024-04-19,Desktop,North,191.11,19,114.67
2024-04-19,Desktop,South,219.18,21,131.51
2024-04-19,Desktop,East,194.69,19,116.81
2024-04-19,Desktop,West,203.03,20,121.82
2024-04-19,Tablet,North,191.39,19,114.84
2024-04-19,Tablet,South,160.03,16,96.02
2024-04-19,Tablet,East,152.3,15,91.38
2024-04-19,Tablet,West,175.54,17,105.32
2024-04-19,Monitor,North,162.93,16,97.76
2024-04-19,Monitor,South,85.61,8,51.37
2024-04-19,Monitor,East,125.13,12,75.08
2024-04-19,Monitor,West,103.54,10,62.12
2024-04-19,Keyboard,North,87.44,8,52.47
2024-04-19,Keyboard,South,62.84,6,37.7
2024-04-19,Keyboard,East,71.35,7,42.81
2024-04-19,Keyboard,West,73.33,7,44.0
2024-04-20,Laptop,North,399.24,39,239.54
2024-04-20,Laptop,South,245.55,24,147.33
2024-04-20,Laptop,East,330.17,33,198.1
2024-04-20,Laptop,West,239.77,23,143.86
2024-04-20,Desktop,North,224.89,22,134.93
2024-04-20,Desktop,South,197.6,19,118.56
2024-04-20,Desktop,East,266.55,26,159.93
2024-04-20,Desktop,West,216.93,21,130.16
2024-04-20,Tablet,North,193.81,19,116.28
2024-04-20,Tablet,South,150.41,15,90.25
2024-04-20,Tablet,East,159.1,15,95.46
2024-04-20,Tablet,West,178.02,17,106.81
2024-04-20,Monitor,North,146.42,14,87.85
2024-04-20,Monitor,South,95.4,9,57.24
2024-04-20,Monitor,East,116.36,11,69.82
2024-04-20,Monitor,West,114.62,11,68.77
2024-04-20,Keyboard,North,79.64,7,47.78
2024-04-20,Keyboard,South,62.23,6,37.34
2024-04-20,Keyboard,East,93.93,9,56.36
2024-04-20,Keyboard,West,67.79,6,40.67
2024-04-21,Laptop,North,321.2,32,192.72
2024-04-21,Laptop,South,233.09,23,139.85
2024-04-21,Laptop,East,330.81,33,198.49
2024-04-21,Laptop,West,272.98,27,163.79
2024-04-21,Desktop,North,233.04,23,139.82
2024-04-21,Desktop,South,214.69,21,128.81
2024-04-21,Desktop,East,264.83,26,158.9
2024-04-21,Desktop,West,195.3,19,117.18
2024-04-21,Tablet,North,160.14,16,96.08
2024-04-21,Tablet,South,166.66,16,100.0
2024-04-21,Tablet,East,170.2,17,102.12
2024-04-21,Tablet,West,181.28,18,108.77
2024-04-21,Monitor,North,105.27,10,63.16
2024-04-21,Monitor,South,109.87,10,65.92
2024-04-21,Monitor,East,106.51,10,63.91
2024-04-21,Monitor,West,120.13,12,72.08
2024-04-21,Keyboard,North,83.65,8,50.19
2024-04-21,Keyboard,South,56.2,5,33.72
2024-04-21,Keyboard,East,73.21,7,43.92
2024-04-21,Keyboard,West,74.75,7,44.85
2024-04-22,Laptop,North,337.7,33,202.62
2024-04-22,Laptop,South,266.2,26,159.72
2024-04-22,Laptop,East,371.29,37,222.77
2024-04-22,Laptop,West,231.32,23,138.79
2024-04-22,Desktop,North,294.08,29,176.45
2024-04-22,Desktop,South,189.93,18,113.96
2024-04-22,Desktop,East,207.31,20,124.38
2024-04-22,Desktop,West,178.75,17,107.25
2024-04-22,Tablet,North,196.25,19,117.75
2024-04-22,Tablet,South,165.18,16,99.11
2024-04-22,Tablet,East,181.12,18,108.67
2024-04-22,Tablet,West,194.15,19,116.49
2024-04-22,Monitor,North,112.66,11,67.6
2024-04-22,Monitor,South,100.04,10,60.02
2024-04-22,Monitor,East,105.9,10,63.54
2024-04-22,Monitor,West,115.66,11,69.4
2024-04-22,Keyboard,North,91.46,9,54.87
2024-04-22,Keyboard,South,59.76,5,35.86
2024-04-22,Keyboard,East,55.03,5,33.02
