,mark,model,generation_name,year,mileage,vol_engine,fuel,city,province,price
15420,audi,a4,gen-b8-2007-2015,2011,192300,1968,Diesel,Kąty Opolskie,Opolskie,43999
15421,audi,a4,gen-b8-2007-2015,2008,190723,1798,Gasoline,Jantar,Pomorskie,33900
15422,audi,a4,gen-b8-2007-2015,2012,162000,1968,Diesel,Tarnowskie Góry,Śląskie,54700
15423,audi,a4,gen-b8-2007-2015,2009,255000,2698,Diesel,Szczecinek,Zachodniopomorskie,28900
15424,audi,a4,gen-b8-2007-2015,2012,260000,1798,Gasoline,Rzeszów,Podkarpackie,42900
15425,audi,a4,gen-b8-2007-2015,2008,266000,2698,Diesel,Mińsk Mazowiecki,Mazowieckie,29800
15426,audi,a4,gen-b8-2007-2015,2010,262000,1798,Gasoline,Bielawa,Dolnośląskie,36900
15427,audi,a4,gen-b8-2007-2015,2008,212299,1798,Gasoline,Nowy Dwór Gdański,Pomorskie,32900
15428,audi,a4,gen-b8-2007-2015,2009,213000,1968,Diesel,Wrocław,Dolnośląskie,39900
15429,audi,a4,gen-b8-2007-2015,2013,220000,1968,Diesel,Kock,Lubelskie,46500
15430,audi,a4,gen-b8-2007-2015,2008,280000,3000,Diesel,Zwoleń,Mazowieckie,39700
15431,audi,a4,gen-b8-2007-2015,2008,149325,1798,Gasoline,Łopienno,Wielkopolskie,32600
15432,audi,a4,gen-b8-2007-2015,2008,270000,1968,Diesel,Ostrów Mazowiecka,Mazowieckie,33900
15433,audi,a4,gen-b8-2007-2015,2012,240000,1968,Diesel,Staszów,Świętokrzyskie,42700
15434,audi,a4,gen-b8-2007-2015,2013,177154,1968,Diesel,Mojesz,Dolnośląskie,65900
15435,audi,a4,gen-b8-2007-2015,2015,218000,1968,Diesel,Kleszczów,Łódzkie,59900
15436,audi,a4,gen-b8-2007-2015,2013,202988,1968,Diesel,Łódź,Łódzkie,50000
15437,audi,a4,gen-b8-2007-2015,2012,230450,1968,Diesel,Kąty Opolskie,Opolskie,47999
15438,audi,a4,gen-b8-2007-2015,2014,162825,1968,Diesel,Bielany Wrocławskie,Dolnośląskie,60000
15439,audi,a4,gen-b8-2007-2015,2013,149000,1984,Gasoline,Kraków,Małopolskie,85000
15440,audi,a4,gen-b8-2007-2015,2015,128538,1968,Diesel,Katowice,Śląskie,66900
15441,audi,a4,gen-b8-2007-2015,2013,260000,1968,Diesel,Lubin,Dolnośląskie,43800
15442,audi,a4,gen-b8-2007-2015,2012,198999,1968,Diesel,Brzozów,Podkarpackie,46800
15443,audi,a4,gen-b8-2007-2015,2013,150000,1798,Gasoline,Iwanowice Duże,Śląskie,54800
15444,audi,a4,gen-b8-2007-2015,2010,343547,1968,Diesel,Nowy Sącz,Małopolskie,27900
15445,audi,a4,gen-b8-2007-2015,2008,208000,1968,Diesel,Żuromin,Mazowieckie,29900
15446,audi,a4,gen-b8-2007-2015,2012,208355,1984,Gasoline,Żary,Lubuskie,49000
15447,audi,a4,gen-b8-2007-2015,2011,210000,1968,Diesel,Banino,Pomorskie,33500
15448,audi,a4,gen-b8-2007-2015,2015,239000,1968,Diesel,Susz,Warmińsko-mazurskie,52990
15449,audi,a4,gen-b8-2007-2015,2010,244000,1968,Diesel,Brzeziny,Łódzkie,36000
15450,audi,a4,gen-b8-2007-2015,2010,309056,1968,Diesel,Szczecinek,Zachodniopomorskie,28500
15451,audi,a4,gen-b8-2007-2015,2008,216000,1798,Gasoline,Świebodzice,Dolnośląskie,28900
15452,audi,a4,gen-b8-2007-2015,2013,238000,1968,Diesel,Wiązów,Dolnośląskie,47900
15453,audi,a4,gen-b8-2007-2015,2013,153000,1968,Diesel,Bogoria Skotnicka,Świętokrzyskie,74900
15454,audi,a4,gen-b8-2007-2015,2008,275511,2967,Diesel,Ostrów Mazowiecka,Mazowieckie,32900
15455,audi,a4,gen-b8-2007-2015,2015,313580,1968,Diesel,Siemianowice Śląskie,Śląskie,62000
15456,audi,a4,gen-b8-2007-2015,2010,164000,1968,Diesel,Nakło nad Notecią,Kujawsko-pomorskie,39500
15457,audi,a4,gen-b8-2007-2015,2014,206543,1968,Diesel,Bochnia,Małopolskie,54900
15458,audi,a4,gen-b8-2007-2015,2010,300000,1968,Diesel,Śliwice,Kujawsko-pomorskie,30900
15459,audi,a4,gen-b8-2007-2015,2011,130572,1798,Gasoline,Częstochowa,Śląskie,31500
15460,audi,a4,gen-b8-2007-2015,2009,221000,1798,Gasoline,Łowicz,Łódzkie,30900
15461,audi,a4,gen-b8-2007-2015,2011,137125,1984,Gasoline,Białystok,Podlaskie,39999
15462,audi,a4,gen-b8-2007-2015,2013,237000,1968,Diesel,Tychy,Śląskie,61900
15463,audi,a4,gen-b8-2007-2015,2013,199999,1968,Diesel,Nowy Sącz,Małopolskie,46700
15464,audi,a4,gen-b8-2007-2015,2010,109250,1798,Gasoline,Warszawa,Mazowieckie,36900
15465,audi,a4,gen-b8-2007-2015,2010,275000,1968,Diesel,Banino,Pomorskie,32900
15466,audi,a4,gen-b8-2007-2015,2008,196000,1798,Gasoline,Starogard Gdański,Pomorskie,28700
15467,audi,a4,gen-b8-2007-2015,2011,139882,1798,Gasoline,Kościerzyna-Wybudowanie,Pomorskie,32999
15468,audi,a4,gen-b8-2007-2015,2013,278000,1968,Diesel,Kłodzko,Dolnośląskie,34900
15469,audi,a4,gen-b8-2007-2015,2008,179000,1968,Diesel,Chlewice,Świętokrzyskie,33900
15470,audi,a4,gen-b8-2007-2015,2014,225000,1984,Gasoline,Paczkowo,Wielkopolskie,54900
15471,audi,a4,gen-b8-2007-2015,2009,144400,1798,Gasoline,Rzeszów,Podkarpackie,30000
15472,audi,a4,gen-b8-2007-2015,2008,206000,1968,Diesel,Racibórz,Śląskie,40000
15473,audi,a4,gen-b8-2007-2015,2009,127000,1984,Gasoline,Radom,Mazowieckie,41900
15474,audi,a4,gen-b8-2007-2015,2008,164726,1968,Diesel,Ostrołęka,Mazowieckie,27900
15475,audi,a4,gen-b8-2007-2015,2008,326895,1968,Diesel,Radom,Mazowieckie,35000
15476,audi,a4,gen-b8-2007-2015,2012,199999,1968,Diesel,Nowy Sącz,Małopolskie,43700
15477,audi,a4,gen-b8-2007-2015,2008,224600,1798,Gasoline,Makomazy,Mazowieckie,25500
15478,audi,a4,gen-b8-2007-2015,2008,309000,1968,Diesel,Września,Wielkopolskie,25900
15479,audi,a4,gen-b8-2007-2015,2010,286035,1968,Diesel,Czchów,Małopolskie,32000
15480,audi,a4,gen-b8-2007-2015,2008,198400,1798,Gasoline,Ostrów Mazowiecka,Mazowieckie,27900
15481,audi,a4,gen-b8-2007-2015,2008,312000,1968,Diesel,Końskie,Świętokrzyskie,29950
15482,audi,a4,gen-b8-2007-2015,2011,307310,1968,Diesel,Ostrów Wielkopolski,Wielkopolskie,33900
15483,audi,a4,gen-b8-2007-2015,2011,205000,1968,Diesel,Iława,Warmińsko-mazurskie,8500
15484,audi,a4,gen-b8-2007-2015,2013,290000,1968,Diesel,Rzeszów,Podkarpackie,39999
15485,audi,a4,gen-b8-2007-2015,2013,190000,1968,Diesel,Radom,Mazowieckie,49900
15486,audi,a4,gen-b8-2007-2015,2009,270500,1968,Diesel,Odrzykoń,Podkarpackie,32500
15487,audi,a4,gen-b8-2007-2015,2008,279000,1968,Diesel,Wolsztyn,Wielkopolskie,28000
15488,audi,a4,gen-b8-2007-2015,2009,186458,3197,Gasoline,Siemianowice Śląskie,Śląskie,55000
15489,audi,a4,gen-b8-2007-2015,2008,219000,1968,Diesel,Limanowa,Małopolskie,29500
15490,audi,a4,gen-b8-2007-2015,2007,201000,2700,Diesel,Zduńska Wola,Łódzkie,35900
15491,audi,a4,gen-b8-2007-2015,2013,248523,1968,Diesel,Lębork,Pomorskie,49900
15492,audi,a4,gen-b8-2007-2015,2012,198723,1798,Gasoline,Zagórze,Małopolskie,38900
15493,audi,a4,gen-b8-2007-2015,2012,246000,1968,Diesel,Lubartów,Lubelskie,37500
15494,audi,a4,gen-b8-2007-2015,2008,184000,1798,Gasoline,Ostrów Mazowiecka,Mazowieckie,33900
15495,audi,a4,gen-b8-2007-2015,2012,279881,1968,Diesel,Warszawa,Mazowieckie,43500
15496,audi,a4,gen-b8-2007-2015,2008,234060,1968,Diesel,Kościerzyna,Pomorskie,30900
15497,audi,a4,gen-b8-2007-2015,2013,197000,1968,Diesel,Leszno,Wielkopolskie,38399
15498,audi,a4,gen-b8-2007-2015,2012,208000,2967,Diesel,Świętochłowice,Śląskie,65000
15499,audi,a4,gen-b8-2007-2015,2018,61893,1968,Diesel,Gdańsk,Pomorskie,114900
15500,audi,a4,gen-b8-2007-2015,2012,198400,1968,Diesel,Dąbrowa Tarnowska,Małopolskie,42900
15501,audi,a4,gen-b8-2007-2015,2015,255000,1968,Diesel,Bledzianów,Wielkopolskie,59000
15502,audi,a4,gen-b8-2007-2015,2008,318420,1984,Gasoline,Paniówki,Śląskie,25990
15503,audi,a4,gen-b8-2007-2015,2008,227000,2698,Diesel,Ostrów Mazowiecka,Mazowieckie,39900
15504,audi,a4,gen-b8-2007-2015,2010,197145,1798,Gasoline,Kaliska,Wielkopolskie,34500
15505,audi,a4,gen-b8-2007-2015,2015,122000,1968,Diesel,Kraków,Małopolskie,60000
15506,audi,a4,gen-b8-2007-2015,2008,280000,1968,Diesel,Luboń,Wielkopolskie,27490
15507,audi,a4,gen-b8-2007-2015,2009,191000,1968,Diesel,Ciechanów,Mazowieckie,31900
15508,audi,a4,gen-b8-2007-2015,2014,208000,1968,Diesel,Ziębice,Dolnośląskie,43600
15509,audi,a4,gen-b8-2007-2015,2009,288000,1968,Diesel,Sanok,Podkarpackie,36500
15510,audi,a4,gen-b8-2007-2015,2008,261000,1968,Diesel,Windyki,Mazowieckie,27700
15511,audi,a4,gen-b8-2007-2015,2010,241960,1984,Gasoline,Stadła,Małopolskie,32900
15512,audi,a4,gen-b8-2007-2015,2010,196000,2967,Diesel,Lipnica Dolna,Małopolskie,43900
15513,audi,a4,gen-b8-2007-2015,2009,302000,2967,Diesel,Białystok,Podlaskie,49500
15514,audi,a4,gen-b8-2007-2015,2008,195249,3197,Gasoline,Radom,Mazowieckie,37900
15515,audi,a4,gen-b8-2007-2015,2009,216000,1984,Gasoline,Radom,Mazowieckie,36900
15516,audi,a4,gen-b8-2007-2015,2008,165000,1984,Gasoline,Radom,Mazowieckie,36900
15517,audi,a4,gen-b8-2007-2015,2009,231000,1968,Diesel,Zamość,Lubelskie,36400
15518,audi,a4,gen-b8-2007-2015,2007,248000,2698,Diesel,Wołomin,Mazowieckie,29800
15519,audi,a4,gen-b8-2007-2015,2012,275000,1968,Diesel,Świdnica,Dolnośląskie,41500
15520,audi,a4,gen-b8-2007-2015,2018,128375,1968,Diesel,Piaseczno,Mazowieckie,119900
15521,audi,a4,gen-b8-2007-2015,2013,138500,1984,Gasoline,Rybnik,Śląskie,48000
15522,audi,a4,gen-b8-2007-2015,2009,189000,1984,Gasoline,Radom,Mazowieckie,35900
15523,audi,a4,gen-b8-2007-2015,2014,185000,1968,Diesel,Osiek,Małopolskie,51900
15524,audi,a4,gen-b8-2007-2015,2010,227600,1798,Gasoline,Sade Budy,Mazowieckie,33500
15525,audi,a4,gen-b8-2007-2015,2012,221070,1968,Diesel,Zabrze,Śląskie,44500
15526,audi,a4,gen-b8-2007-2015,2008,280000,1968,Diesel,Połomia,Podkarpackie,32900
15527,audi,a4,gen-b8-2007-2015,2008,205499,1798,Gasoline,Piaseczno,Mazowieckie,29000
15528,audi,a4,gen-b8-2007-2015,2014,287000,1968,Diesel,Wyszków,Mazowieckie,53300
15529,audi,a4,gen-b8-2007-2015,2015,157000,1968,Diesel,Warszawa,Mazowieckie,48600
15530,audi,a4,gen-b8-2007-2015,2013,190200,1968,Diesel,Koluszki,Łódzkie,48900
15531,audi,a4,gen-b8-2007-2015,2015,65000,1968,Diesel,Krępice,Dolnośląskie,66900
15532,audi,a4,gen-b8-2007-2015,2015,241258,1968,Diesel,Koluszki,Łódzkie,54900
15533,audi,a4,gen-b8-2007-2015,2012,197000,1968,Diesel,Błażowa,Podkarpackie,63700
15534,audi,a4,gen-b8-2007-2015,2012,248000,1968,Diesel,Kielce,Świętokrzyskie,49900
15535,audi,a4,gen-b8-2007-2015,2015,122000,1798,Gasoline,Warszawa,Mazowieckie,69000
15536,audi,a4,gen-b8-2007-2015,2015,77000,1968,Diesel,Konin,Wielkopolskie,42900
15537,audi,a4,gen-b8-2007-2015,2008,187593,1798,Gasoline,Warszawa,Mazowieckie,30900
15538,audi,a4,gen-b8-2007-2015,2012,220000,1968,Diesel,Studzienice,Śląskie,35900
15539,audi,a4,gen-b8-2007-2015,2009,237000,1968,Diesel,Turek,Wielkopolskie,34000
15540,audi,a4,gen-b8-2007-2015,2011,121700,1798,Gasoline,Gdańsk,Pomorskie,39900
15541,audi,a4,gen-b8-2007-2015,2008,215500,3197,Gasoline,Włocławek,Kujawsko-pomorskie,37000
15542,audi,a4,gen-b8-2007-2015,2012,156000,1968,Diesel,Bieliny,Świętokrzyskie,50900
15543,audi,a4,gen-b8-2007-2015,2008,191000,1968,Diesel,Kraków,Małopolskie,32900
15544,audi,a4,gen-b8-2007-2015,2008,228000,1798,Gasoline,Człuchów,Pomorskie,25900
15545,audi,a4,gen-b8-2007-2015,2014,234000,2967,Diesel,Międzyrzec Podlaski,Lubelskie,52000
15546,audi,a4,gen-b8-2007-2015,2008,229000,1968,Diesel,Mińsk Mazowiecki,Mazowieckie,26900
15547,audi,a4,gen-b8-2007-2015,2009,269400,1968,Diesel,Gródek nad Dunajcem,Małopolskie,30600
15548,audi,a4,gen-b8-2007-2015,2012,183000,1968,Diesel,Buk,Wielkopolskie,55500
15549,audi,a4,gen-b8-2007-2015,2012,195041,1968,Diesel,Lubrza,Lubuskie,58900
15550,audi,a4,gen-b8-2007-2015,2015,99000,1984,Gasoline,Trzebnica,Dolnośląskie,65000
15551,audi,a4,gen-b8-2007-2015,2009,240000,1968,Diesel,Legnica,Dolnośląskie,36900
15552,audi,a4,gen-b8-2007-2015,2011,336000,1968,Diesel,Wałbrzych,Dolnośląskie,29999
15553,audi,a4,gen-b8-2007-2015,2015,263000,1968,Diesel,Zbuczyn,Mazowieckie,49900
15554,audi,a4,gen-b8-2007-2015,2011,251400,1968,Diesel,Wrocław,Dolnośląskie,37900
15555,audi,a4,gen-b8-2007-2015,2015,117000,1984,Gasoline,Olsztyn,Warmińsko-mazurskie,66000
15556,audi,a4,gen-b8-2007-2015,2012,246000,1968,Diesel,Wągrowiec,Wielkopolskie,43900
15557,audi,a4,gen-b8-2007-2015,2009,412650,1968,Diesel,Warszawa,Mazowieckie,29500
15558,audi,a4,gen-b8-2007-2015,2010,187000,1968,Diesel,Włocławek,Kujawsko-pomorskie,41900
15559,audi,a4,gen-b8-2007-2015,2008,159673,3197,Gasoline,Radom,Mazowieckie,39900
15560,audi,a4,gen-b8-2007-2015,2015,89000,1984,Gasoline,Krapkowice,Opolskie,58900
15561,audi,a4,gen-b8-2007-2015,2008,332565,2967,Diesel,Śrem,Wielkopolskie,46999
15562,audi,a4,gen-b8-2007-2015,2014,177000,1798,Gasoline,Rawa Mazowiecka,Łódzkie,54800
15563,audi,a4,gen-b8-2007-2015,2012,196555,1968,Diesel,Nowy Sącz,Małopolskie,54900
15564,audi,a4,gen-b8-2007-2015,2009,340000,1968,Diesel,Zakopane,Małopolskie,21900
15565,audi,a4,gen-b8-2007-2015,2008,251000,1798,Gasoline,Żary,Lubuskie,29500
15566,audi,a4,gen-b8-2007-2015,2008,194200,2967,Diesel,Starowa Góra,Łódzkie,49500
15567,audi,a4,gen-b8-2007-2015,2012,216451,1968,Diesel,Poznań,Wielkopolskie,37900
15568,audi,a4,gen-b8-2007-2015,2009,206000,1968,Diesel,Kamienna Góra,Dolnośląskie,31800
15569,audi,a4,gen-b8-2007-2015,2008,211000,1968,Diesel,Lubsko,Lubuskie,33990
15570,audi,a4,gen-b8-2007-2015,2008,192000,1968,Diesel,Wąsosz,Dolnośląskie,29900
15571,audi,a4,gen-b8-2007-2015,2009,256000,1968,Diesel,Ostrołęka,Mazowieckie,29900
15572,audi,a4,gen-b8-2007-2015,2008,260600,1968,Diesel,Ostrów Mazowiecka,Mazowieckie,30900
15573,audi,a4,gen-b8-2007-2015,2009,234000,1968,Diesel,Żuromin,Mazowieckie,32900
15574,audi,a4,gen-b8-2007-2015,2012,204522,1968,Diesel,Stadła,Małopolskie,53900
15575,audi,a4,gen-b8-2007-2015,2009,187000,1798,Gasoline,Zgierz,Łódzkie,35500
15576,audi,a4,gen-b8-2007-2015,2008,146400,1798,Gasoline,Wabcz,Kujawsko-pomorskie,28500
15577,audi,a4,gen-b8-2007-2015,2008,191000,1984,Gasoline,Radom,Mazowieckie,39009
15578,audi,a4,gen-b8-2007-2015,2014,243000,1968,Diesel,Bodzanów,Małopolskie,46900
15579,audi,a4,gen-b8-2007-2015,2010,106000,1800,Gasoline,Złotoryja,Dolnośląskie,32000
15580,audi,a4,gen-b8-2007-2015,2013,163770,1984,Gasoline,Mniów,Świętokrzyskie,64000
15581,audi,a4,gen-b8-2007-2015,2008,246000,1968,Diesel,Rycerka Dolna,Śląskie,34000
15582,audi,a4,gen-b8-2007-2015,2009,226000,1984,Gasoline,Szamotuły,Wielkopolskie,33700
15583,audi,a4,gen-b8-2007-2015,2008,269000,1968,Diesel,Olkusz,Małopolskie,27900
15584,audi,a4,gen-b8-2007-2015,2009,186000,1968,Diesel,Ryki,Lubelskie,19900
15585,audi,a4,gen-b8-2007-2015,2015,120000,1968,Diesel,Zebrzydowice,Śląskie,65900
15586,audi,a4,gen-b8-2007-2015,2011,222000,1968,Diesel,Krzeszowice,Małopolskie,38900
15587,audi,a4,gen-b8-2007-2015,2008,250000,1968,Diesel,Brzeziny,Łódzkie,28500
15588,audi,a4,gen-b8-2007-2015,2013,196985,1968,Diesel,Jasień,Małopolskie,42999
15589,audi,a4,gen-b8-2007-2015,2014,243000,2967,Diesel,Gostynin,Mazowieckie,64999
15590,audi,a4,gen-b8-2007-2015,2012,170000,1968,Diesel,Kielce,Świętokrzyskie,46300
15591,audi,a4,gen-b8-2007-2015,2009,293859,1968,Diesel,Szpetal Górny,Kujawsko-pomorskie,31000
15592,audi,a4,gen-b8-2007-2015,2012,131610,1798,Gasoline,Kobylanka,Zachodniopomorskie,47900
15593,audi,a4,gen-b8-2007-2015,2008,187000,1798,Gasoline,Żary,Lubuskie,29900
15594,audi,a4,gen-b8-2007-2015,2014,231000,1968,Diesel,Żary,Lubuskie,49900
15595,audi,a4,gen-b8-2007-2015,2012,135000,1984,Gasoline,Tarnów,Małopolskie,43000
15596,audi,a4,gen-b8-2007-2015,2010,147000,1984,Gasoline,Łąka,Śląskie,33900
15597,audi,a4,gen-b8-2007-2015,2012,170400,1798,Gasoline,Stargard Szczeciński,Zachodniopomorskie,40990
15598,audi,a4,gen-b8-2007-2015,2009,350000,1968,Diesel,Toruń,Kujawsko-pomorskie,25900
15599,audi,a4,gen-b8-2007-2015,2012,216000,2000,Diesel,Kutno,Łódzkie,46900
15600,audi,a4,gen-b8-2007-2015,2010,264000,1968,Diesel,Gdynia,Pomorskie,40000
15601,audi,a4,gen-b8-2007-2015,2010,308000,1968,Diesel,Częstochowa,Śląskie,37777
15602,audi,a4,gen-b8-2007-2015,2016,76600,1984,Gasoline,Siedlce,Mazowieckie,62500
15603,audi,a4,gen-b8-2007-2015,2009,299000,1968,Diesel,Grodzisk Mazowiecki,Mazowieckie,28500
15604,audi,a4,gen-b8-2007-2015,2012,254732,1968,Diesel,Węgrów,Dolnośląskie,41500
15605,audi,a4,gen-b8-2007-2015,2009,181000,1984,Gasoline,Staszów,Świętokrzyskie,32999
15606,audi,a4,gen-b8-2007-2015,2009,255000,1968,Diesel,Zbójna,Podlaskie,33900
15607,audi,a4,gen-b8-2007-2015,2008,152660,1798,Gasoline,Pszów,Śląskie,29500
15608,audi,a4,gen-b8-2007-2015,2012,268000,1968,Diesel,Zamość,Lubelskie,39900
15609,audi,a4,gen-b8-2007-2015,2014,241123,2967,Diesel,Zwoleń,Mazowieckie,55900
15610,audi,a4,gen-b8-2007-2015,2012,248826,1968,Diesel,Parysów,Mazowieckie,39900
15611,audi,a4,gen-b8-2007-2015,2009,275000,1968,Diesel,Iława,Warmińsko-mazurskie,27500
15612,audi,a4,gen-b8-2007-2015,2014,87000,1984,Gasoline,Częstochowa,Śląskie,65500
15613,audi,a4,gen-b8-2007-2015,2012,330000,1968,Diesel,Sulechów,Lubuskie,40900
15614,audi,a4,gen-b8-2007-2015,2010,161254,1984,Gasoline,Swarzędz,Wielkopolskie,33900
15615,audi,a4,gen-b8-2007-2015,2009,294000,1968,Diesel,Szczytno,Warmińsko-mazurskie,30900
15616,audi,a4,gen-b8-2007-2015,2008,239800,2698,Diesel,Zamość,Lubelskie,46617
15617,audi,a4,gen-b8-2007-2015,2015,220745,2967,Diesel,Katowice,Śląskie,88700
15618,audi,a4,gen-b8-2007-2015,2009,302000,1968,Diesel,Tomaszów Mazowiecki,Łódzkie,27800
15619,audi,a4,gen-b8-2007-2015,2008,230000,3000,Diesel,Kowala,Mazowieckie,40900
15620,audi,a4,gen-b8-2007-2015,2010,290000,2967,Diesel,Kczewo,Pomorskie,49900
15621,audi,a4,gen-b8-2007-2015,2010,128000,1798,Gasoline,Kolonia Poczesna,Śląskie,32600
15622,audi,a4,gen-b8-2007-2015,2014,72000,1984,Gasoline,Ustka,Pomorskie,55000
15623,audi,a4,gen-b8-2007-2015,2009,182000,1781,Gasoline,Bydgoszcz,Kujawsko-pomorskie,22900
15624,audi,a4,gen-b8-2007-2015,2012,216000,1968,Diesel,Żary,Lubuskie,52999
15625,audi,a4,gen-b8-2007-2015,2011,177000,1968,Diesel,Tarnowskie Góry,Śląskie,38900
15626,audi,a4,gen-b8-2007-2015,2010,223812,1968,Diesel,Zgierz,Łódzkie,38000
15627,audi,a4,gen-b8-2007-2015,2011,242000,1798,Gasoline,Rydułtowy,Śląskie,32900
15628,audi,a4,gen-b8-2007-2015,2008,180320,1798,Gasoline,Skarszewy,Pomorskie,32400
15629,audi,a4,gen-b8-2007-2015,2014,201000,1968,Diesel,Kraków,Małopolskie,56900
15630,audi,a4,gen-b8-2007-2015,2008,240000,1968,Diesel,Humniska,Podkarpackie,30900
15631,audi,a4,gen-b8-2007-2015,2014,204000,1968,Diesel,Wisznice,Lubelskie,54900
15632,audi,a4,gen-b8-2007-2015,2012,268000,1968,Diesel,Strzelin,Dolnośląskie,49900
15633,audi,a4,gen-b8-2007-2015,2019,52605,1984,Gasoline,Bydgoszcz,Kujawsko-pomorskie,134900
15634,audi,a4,gen-b8-2007-2015,2009,225000,1968,Diesel,Zamość,Lubelskie,29800
15635,audi,a4,gen-b8-2007-2015,2010,253000,1968,Diesel,Leszno,Wielkopolskie,35800
15636,audi,a4,gen-b8-2007-2015,2011,245000,1968,Diesel,Klwatka,Mazowieckie,40900
15637,audi,a4,gen-b8-2007-2015,2008,293447,1798,Gasoline,Przystajń,Śląskie,23999
15638,audi,a4,gen-b8-2007-2015,2013,209832,1968,Diesel,Celiny,Świętokrzyskie,43900
15639,audi,a4,gen-b8-2007-2015,2013,272000,1968,Diesel,Lubomierz,Małopolskie,44999
15640,audi,a4,gen-b8-2007-2015,2009,235900,1968,Diesel,Piotrkowice,Świętokrzyskie,28900
15641,audi,a4,gen-b8-2007-2015,2010,222600,1968,Diesel,Jasło,Podkarpackie,36900
15642,audi,a4,gen-b8-2007-2015,2008,204108,1798,Gasoline,Łódź,Łódzkie,30900
15643,audi,a4,gen-b8-2007-2015,2009,269218,1968,Diesel,Łagów,Świętokrzyskie,31600
15644,audi,a4,gen-b8-2007-2015,2008,188392,1798,Gasoline,Radom,Mazowieckie,35900
15645,audi,a4,gen-b8-2007-2015,2008,256392,2698,Diesel,Radom,Mazowieckie,34900
15646,audi,a4,gen-b8-2007-2015,2011,293850,1968,Diesel,Szczecin,Zachodniopomorskie,25900
15647,audi,a4,gen-b8-2007-2015,2013,208000,1968,Diesel,Brzozów,Podkarpackie,49999
15648,audi,a4,gen-b8-2007-2015,2014,162825,1968,Diesel,Zabrze,Śląskie,60000
15649,audi,a4,gen-b8-2007-2015,2013,290349,1968,Diesel,Wrocław,Dolnośląskie,49850
15650,audi,a4,gen-b8-2007-2015,2010,238000,2698,Diesel,Libiąż,Małopolskie,34800
15651,audi,a4,gen-b8-2007-2015,2011,242000,2967,Diesel,Katowice,Śląskie,39999
15652,audi,a4,gen-b8-2007-2015,2011,242000,2967,Diesel,Katowice,Śląskie,39999
15653,audi,a4,gen-b8-2007-2015,2013,154606,1968,Diesel,Mysłowice,Śląskie,51999
15654,audi,a4,gen-b8-2007-2015,2012,332000,2967,Diesel,Bielsko-Biała,Śląskie,45900
15655,audi,a4,gen-b8-2007-2015,2014,261100,1968,Diesel,Koło,Wielkopolskie,48800
15656,audi,a4,gen-b8-2007-2015,2008,158000,1984,Gasoline,Stary Sącz,Małopolskie,32900
15657,audi,a4,gen-b8-2007-2015,2013,249000,1968,Diesel,Świnoujście,Zachodniopomorskie,44900
15658,audi,a4,gen-b8-2007-2015,2015,105000,1968,Diesel,Radom,Mazowieckie,67500
15659,audi,a4,gen-b8-2007-2015,2012,350000,1968,Diesel,Marki,Mazowieckie,38500
15660,audi,a4,gen-b8-2007-2015,2008,255000,2967,Diesel,Radom,Mazowieckie,32900
15661,audi,a4,gen-b8-2007-2015,2011,131000,1798,Gasoline,Sandomierz,Świętokrzyskie,34900
15662,audi,a4,gen-b8-2007-2015,2012,221885,1798,Gasoline,Sępólno Krajeńskie,Kujawsko-pomorskie,35900
15663,audi,a4,gen-b8-2007-2015,2015,166118,1968,Diesel,Błażowa,Podkarpackie,73600
15664,audi,a4,gen-b8-2007-2015,2003,249000,1896,Diesel,Jelenia Góra,Dolnośląskie,16200
15665,audi,a4,gen-b8-2007-2015,2012,281000,1968,Diesel,Kębłowo,Pomorskie,38000
15666,audi,a4,gen-b8-2007-2015,2009,179497,1798,Gasoline,Wrocław,Dolnośląskie,27900
15667,audi,a4,gen-b8-2007-2015,2008,267000,1968,Diesel,Łagiewniki,Dolnośląskie,29800
15668,audi,a4,gen-b8-2007-2015,2008,267000,1968,Diesel,Semlin,Pomorskie,30900
15669,audi,a4,gen-b8-2007-2015,2013,187000,1968,Diesel,Łapino,Pomorskie,53900
15670,audi,a4,gen-b8-2007-2015,2008,216781,1798,Gasoline,Nowy Dwór Gdański,Pomorskie,33500
15671,audi,a4,gen-b8-2007-2015,2013,255000,1968,Diesel,Legnica,Dolnośląskie,45000
15672,audi,a4,gen-b8-2007-2015,2008,273000,1968,Diesel,Opatów,Świętokrzyskie,32800
15673,audi,a4,gen-b8-2007-2015,2012,117000,1798,Gasoline,Lublin,Lubelskie,57900
15674,audi,a4,gen-b8-2007-2015,2009,181000,1798,Gasoline,Płońsk,Mazowieckie,31900
15675,audi,a4,gen-b8-2007-2015,2009,265000,1968,Diesel,Płońsk,Mazowieckie,32900
15676,audi,a4,gen-b8-2007-2015,2008,257300,1968,Diesel,Lublin,Lubelskie,27900
15677,audi,a4,gen-b8-2007-2015,2015,215000,1968,Diesel,Końskie,Świętokrzyskie,56400
15678,audi,a4,gen-b8-2007-2015,2015,115084,1984,Gasoline,Goleniów,Zachodniopomorskie,79999
15679,audi,a4,gen-b8-2007-2015,2009,195300,1798,Gasoline,Sulechów,Lubuskie,29900
15680,audi,a4,gen-b8-2007-2015,2009,258532,1968,Diesel,Przemyśl,Podkarpackie,34000
15681,audi,a4,gen-b8-2007-2015,2008,276000,1968,Diesel,Olsztyn,Warmińsko-mazurskie,26500
